품목명,기업명,기준일,수출금액,단가
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-04-01,48769,3.968186
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-05-01,10663,4.101154
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-06-01,113468,4.640438
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-07-01,66080,4.197154
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-08-01,20577,3.136738
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-09-01,25093,3.189653
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-11-01,168660,4.112655
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2017-12-01,45393,5.702638
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-01-01,131147,4.062794
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-02-01,106168,3.842212
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-03-01,313904,16.813283
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-04-01,191617,4.551365
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-05-01,117807,4.824201
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-06-01,39171,4.952086
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-07-01,122396,4.716609
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-08-01,87965,8.219492
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-09-01,267247,8.361921
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-10-01,146273,7.678373
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-11-01,272754,4.297504
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2018-12-01,151680,3.92019
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-01-01,15045,23.249884
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-02-01,197902,4.420514
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-03-01,283321,6.325824
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-04-01,336455,8.529725
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-05-01,240375,22.951876
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-06-01,198398,5.22045
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-07-01,41096,5.755742
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-08-01,16017,18.522759
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-09-01,76910,6.7536
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-10-01,127149,4.685448
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-11-01,40153,9.584199
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2019-12-01,10653,18.78836
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-01-01,135245,4.320319
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-02-01,68987,6.470969
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-03-01,10434,19.502804
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-04-01,657256,8.216111
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-05-01,71663,5.885295
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-06-01,310161,4.335912
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-07-01,799003,16.311523
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-08-01,51080,5.360479
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-09-01,45156,5.681429
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2020-12-01,106065,7.069091
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-01-01,49015,4.476256
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-02-01,46988,6.055155
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-03-01,106223,5.933914
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-04-01,1407330,11.150171
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-05-01,885072,10.247447
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-06-01,427533,9.761027
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-07-01,101845,3.960683
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-08-01,608873,9.491395
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-09-01,264697,8.297712
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-10-01,372050,5.224981
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-11-01,449889,9.37128
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2021-12-01,285190,9.170096
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-01-01,179226,8.955479
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-02-01,184926,5.938536
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-03-01,19480,4.144681
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-04-01,12410,15.416149
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-05-01,90762,14.710211
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-06-01,133421,4.795522
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-07-01,116504,5.736005
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-08-01,16048,14.998131
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-09-01,15360,14.35514
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-10-01,90389,4.968121
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-11-01,211734,4.180336
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2022-12-01,45347,10.400688
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-02-01,220785,4.615264
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-03-01,45366,6.122267
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-05-01,199270,8.003184
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-06-01,635114,380.53565
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-07-01,333282,4.836482
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-08-01,2795,7.166667
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-09-01,2510744,7.031104
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-10-01,617617,11.135658
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-11-01,1581972,13.231465
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2023-12-01,136023,6.966785
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-01-01,1266283,9.899023
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-02-01,1264609,13.023243
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-03-01,1105000,11.874443
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-04-01,3813492,10.67876
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-05-01,96519,6.882907
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-06-01,3849204,8.726672
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-07-01,7484,13.988785
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-08-01,1673149,10.344747
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-09-01,108842,28.124548
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-10-01,2588040,9.285481
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2024-12-01,167477,10.623343
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-01-01,4670,145.9375
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-02-01,1136,1.041247
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-03-01,71101,5.733952
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-04-01,147241,17.275725
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-05-01,1078684,7.976959
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-07-01,1801511,8.567201
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-08-01,35116,25.954176
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-09-01,52239,9.543113
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-11-01,10170,4.842857
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2025-12-01,1226589,8.839598
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2026-01-01,9011,16.687037
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2026-04-01,111240,6.233679
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2026-05-01,8941,16.557407
전력기기·전력인프라·원전_소형 변압기,LS ELECTRIC,2026-06-01,74314,17.363084
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-01-01,236472,5.407039
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-02-01,86,14.333333
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-03-01,115207,5.319251
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-04-01,122130,5.44038
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-05-01,294835,5.09179
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-06-01,115752,5.257392
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-07-01,267420,5.461062
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-08-01,158815,5.396658
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-09-01,203168,5.208635
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-10-01,109448,5.183424
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-11-01,230363,5.462735
전력기기·전력인프라·원전_소형 변압기,산일전기,2017-12-01,109299,5.227866
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-01-01,121703,5.574422
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-02-01,128737,5.588344
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-03-01,237347,5.397636
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-04-01,235390,5.586753
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-05-01,279707,6.003688
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-06-01,123449,5.614891
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-07-01,132174,5.293632
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-08-01,77780,5.180498
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-09-01,133718,5.675829
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-10-01,140245,5.748806
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-11-01,136230,5.660213
전력기기·전력인프라·원전_소형 변압기,산일전기,2018-12-01,195045,6.228684
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-01-01,401372,5.73586
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-02-01,94320,12.79644
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-03-01,294021,8.092952
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-04-01,503412,9.7517
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-05-01,402384,6.941811
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-06-01,258502,4.279713
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-07-01,207360,5.951141
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-08-01,251255,7.806723
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-09-01,28,73.684211
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-10-01,124203,5.36096
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-11-01,131718,5.597847
전력기기·전력인프라·원전_소형 변압기,산일전기,2019-12-01,234210,4.583714
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-01-01,119032,5.384833
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-02-01,22,220.0
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-03-01,121601,5.364886
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-05-01,42264,4.360219
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-06-01,215867,4.155996
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-07-01,11768,3.685643
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-08-01,182735,4.623616
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-09-01,212562,6.149097
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-10-01,160716,5.575737
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-11-01,270697,4.511914
전력기기·전력인프라·원전_소형 변압기,산일전기,2020-12-01,246407,4.689269
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-01-01,204246,4.554203
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-02-01,283345,4.355
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-03-01,210709,4.650099
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-04-01,40719,8.871242
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-06-01,117634,5.44438
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-07-01,212590,4.760188
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-08-01,221254,5.607756
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-09-01,507270,4.979684
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-10-01,47804,5.047941
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-11-01,510157,5.699441
전력기기·전력인프라·원전_소형 변압기,산일전기,2021-12-01,251016,5.862531
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-01-01,108,49.541284
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-02-01,126866,6.055604
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-03-01,113549,5.868165
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-04-01,150323,6.413097
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-05-01,68247,11.297059
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-06-01,103847,10.976904
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-07-01,441090,6.590023
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-08-01,288408,6.69956
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-09-01,186,31.0
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-10-01,134468,6.398214
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-11-01,260267,6.873073
전력기기·전력인프라·원전_소형 변압기,산일전기,2022-12-01,67156,12.242011
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-02-01,308278,6.969097
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-03-01,1386718,10.533482
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-04-01,813894,9.818846
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-05-01,2173172,9.959094
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-06-01,1594868,8.962274
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-07-01,1776650,9.640397
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-08-01,1270071,10.635886
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-09-01,1960479,8.71851
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-10-01,3586025,9.114644
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-11-01,2996842,8.786692
전력기기·전력인프라·원전_소형 변압기,산일전기,2023-12-01,4834535,10.723347
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-01-01,1962450,10.088503
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-02-01,3902704,11.468422
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-03-01,4241294,9.508141
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-04-01,5644089,9.764944
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-05-01,7066163,10.578824
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-06-01,5606085,11.37243
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-07-01,8204696,11.392864
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-08-01,10878536,10.745779
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-09-01,11951204,10.957268
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-10-01,13980341,10.571562
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-11-01,12735908,11.438249
전력기기·전력인프라·원전_소형 변압기,산일전기,2024-12-01,10448122,11.56166
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-01-01,12236592,11.382908
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-02-01,12055148,10.784155
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-03-01,8013707,11.213487
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-04-01,3078111,8.451818
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-05-01,9330854,9.090528
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-06-01,7113657,11.226246
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-07-01,5655692,10.193191
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-08-01,3760170,9.492095
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-09-01,11202351,10.098691
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-10-01,6262795,8.99571
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-11-01,6787464,9.154015
전력기기·전력인프라·원전_소형 변압기,산일전기,2025-12-01,7758371,9.368494
전력기기·전력인프라·원전_소형 변압기,산일전기,2026-01-01,9026950,10.061392
전력기기·전력인프라·원전_소형 변압기,산일전기,2026-02-01,7265825,8.924612
전력기기·전력인프라·원전_소형 변압기,산일전기,2026-03-01,5735632,9.498155
전력기기·전력인프라·원전_소형 변압기,산일전기,2026-04-01,4738247,8.982554
전력기기·전력인프라·원전_소형 변압기,산일전기,2026-05-01,3886444,8.551954
전력기기·전력인프라·원전_소형 변압기,산일전기,2026-06-01,5931733,8.818126
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-01-01,585507,4.588681
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-02-01,129222,5.183809
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-03-01,504462,4.133257
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-04-01,446797,4.361003
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-05-01,861028,4.933896
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-06-01,1083223,4.259358
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-07-01,463297,5.005018
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-08-01,536514,4.054082
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-09-01,1056634,4.59866
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-10-01,1829438,5.369629
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-11-01,625627,5.036083
전력기기·전력인프라·원전_소형 변압기,일진전기,2017-12-01,575778,4.384007
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-01-01,179768,5.474606
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-02-01,595726,4.379672
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-03-01,560289,4.659352
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-04-01,877015,4.66409
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-05-01,724995,5.28479
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-06-01,551569,5.070687
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-07-01,811236,4.306347
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-08-01,447522,3.858647
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-09-01,938140,4.438447
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-10-01,765991,4.349318
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-11-01,1421222,4.296635
전력기기·전력인프라·원전_소형 변압기,일진전기,2018-12-01,894753,4.61814
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-01-01,1471194,4.405578
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-02-01,162060,6.566238
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-03-01,622181,5.633427
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-04-01,1292168,5.475729
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-05-01,1264924,4.804176
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-06-01,626285,4.08811
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-07-01,497928,5.280045
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-08-01,438353,5.806658
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-09-01,633141,4.825057
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-10-01,322107,4.984253
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-11-01,732762,4.534443
전력기기·전력인프라·원전_소형 변압기,일진전기,2019-12-01,576498,4.256762
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-01-01,353729,4.442713
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-02-01,593650,3.829133
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-03-01,1785886,4.782691
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-04-01,506909,4.368549
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-05-01,417188,4.08275
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-06-01,616032,4.152511
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-07-01,226773,4.075138
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-08-01,447366,4.001481
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-09-01,826601,4.442688
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-10-01,508403,4.323921
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-11-01,695395,4.215132
전력기기·전력인프라·원전_소형 변압기,일진전기,2020-12-01,1486799,4.706708
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-01-01,926405,4.788865
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-02-01,1065055,3.823953
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-03-01,533137,5.657385
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-04-01,1654428,5.476062
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-05-01,838673,4.721164
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-06-01,867872,4.849327
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-07-01,1041441,4.556081
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-08-01,1157342,5.145485
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-09-01,1514481,5.238916
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-10-01,755104,5.705098
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-11-01,1510311,5.165715
전력기기·전력인프라·원전_소형 변압기,일진전기,2021-12-01,1170113,4.808722
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-01-01,1247410,5.076712
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-02-01,1314690,5.452471
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-03-01,1083485,5.499338
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-04-01,844630,5.608113
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-05-01,1409297,5.89101
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-06-01,934503,6.403973
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-07-01,1982978,6.124631
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-08-01,1376556,6.270617
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-09-01,637650,5.64287
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-10-01,1688274,6.700231
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-11-01,2033238,6.128236
전력기기·전력인프라·원전_소형 변압기,일진전기,2022-12-01,2020231,7.602407
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-01-01,2371102,7.892781
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-02-01,3905607,8.669488
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-03-01,11182274,9.493994
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-04-01,3592376,9.586166
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-05-01,6234777,8.691283
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-06-01,5612482,9.607155
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-07-01,6568914,9.730712
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-08-01,8936228,10.482366
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-09-01,9121918,10.573866
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-10-01,9353397,9.776904
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-11-01,10034119,9.1999
전력기기·전력인프라·원전_소형 변압기,일진전기,2023-12-01,12526495,10.056828
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-01-01,6971059,10.029328
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-02-01,9457837,10.723658
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-03-01,11901320,10.381
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-04-01,10746540,10.346951
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-05-01,13658721,10.417006
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-06-01,12636925,10.778607
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-07-01,16279593,10.698307
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-08-01,18209006,10.468295
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-09-01,17237444,10.232152
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-10-01,22735759,10.160979
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-11-01,19359448,10.727328
전력기기·전력인프라·원전_소형 변압기,일진전기,2024-12-01,16033176,10.931965
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-01-01,17459569,10.374032
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-02-01,15875638,10.302106
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-03-01,13952199,10.506287
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-04-01,7823517,8.607978
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-05-01,13228925,9.088066
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-06-01,12803296,10.337188
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-07-01,10870192,9.127971
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-08-01,7571101,9.437346
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-09-01,15481568,9.731618
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-10-01,11515141,9.696553
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-11-01,10399273,9.048535
전력기기·전력인프라·원전_소형 변압기,일진전기,2025-12-01,13391603,9.557503
전력기기·전력인프라·원전_소형 변압기,일진전기,2026-01-01,12996392,9.760407
전력기기·전력인프라·원전_소형 변압기,일진전기,2026-02-01,10531080,8.955516
전력기기·전력인프라·원전_소형 변압기,일진전기,2026-03-01,10886792,8.853879
전력기기·전력인프라·원전_소형 변압기,일진전기,2026-04-01,9614282,8.971196
전력기기·전력인프라·원전_소형 변압기,일진전기,2026-05-01,6375091,7.904511
